age,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y
27,0,2,no,3672,yes,no,0,157,2,351,5,0,no
43,1,0,no,46,yes,no,0,38,7,332,6,0,no
30,1,1,no,3123,yes,no,0,49,2,333,5,2,no
27,0,2,no,4869,yes,no,0,258,2,343,4,2,no
33,0,1,no,930,yes,no,0,163,5,359,1,0,no
33,0,0,no,-258,yes,no,0,158,2,352,2,0,no
33,1,1,no,-63,yes,no,0,126,2,350,1,0,no
42,1,2,no,-378,yes,yes,0,11,7,330,2,0,no
35,1,1,no,205,yes,yes,0,1313,7,312,1,0,yes
35,1,2,yes,-10,yes,no,0,168,2,364,1,2,no
32,0,2,no,6542,yes,no,0,1598,4,175,5,0,yes
31,1,2,no,1010,yes,no,0,385,3,364,9,2,no
38,1,1,no,157,no,yes,0,57,11,366,1,2,no
24,0,1,no,1690,yes,yes,0,543,3,350,3,0,no
32,1,2,no,91,no,no,0,126,2,356,2,0,no
54,1,1,no,1777,yes,no,0,13,5,178,6,1,no
38,1,1,no,525,yes,yes,1,15,7,178,1,2,no
38,2,2,no,4335,yes,no,0,157,7,179,1,0,no
40,0,0,no,-21,no,no,0,68,2,368,3,0,no
34,0,2,no,-303,yes,no,0,17,5,355,2,0,no
47,0,0,no,159,yes,no,0,7,6,357,13,2,no
57,1,1,no,1521,yes,yes,0,102,2,178,5,0,no
25,0,1,no,-141,yes,no,0,113,2,348,2,0,no
29,1,1,no,-493,yes,no,0,536,2,334,4,0,yes
29,0,1,no,-79,yes,yes,0,16,4,355,4,2,no
35,0,2,no,13,yes,no,0,17,8,178,5,2,no
34,1,1,no,95,yes,no,0,114,4,364,22,2,no
29,0,1,no,23,yes,yes,0,159,3,371,2,2,no
27,0,1,no,504,yes,no,0,106,5,362,8,2,no
54,2,1,no,244,yes,yes,0,9,11,350,11,2,no
49,1,0,no,490,yes,no,1,19,5,364,2,0,no
26,0,1,no,141,yes,no,0,19,4,349,6,2,no
30,1,1,no,-28,yes,no,0,284,2,371,1,0,no
33,1,1,no,523,yes,no,0,18,5,360,5,0,no
35,1,0,no,2281,yes,no,0,126,2,362,1,2,no
28,0,1,no,2486,yes,no,1,26,5,354,1,1,no
30,1,2,no,1022,yes,no,0,97,2,298,1,0,no
30,0,1,no,127,yes,no,0,16,6,368,1,2,no
38,2,1,no,1559,yes,no,0,22,6,179,10,0,no
32,1,0,no,-283,yes,no,0,24,2,349,2,2,no
33,1,1,no,2533,yes,no,0,16,6,180,2,2,no
35,1,1,no,305,yes,no,0,7,7,367,25,0,no
30,0,1,no,0,yes,no,0,131,6,363,9,0,no
31,2,1,no,11,yes,no,0,17,7,350,9,2,no
31,0,1,no,1447,yes,no,0,236,3,178,15,0,no
40,0,1,no,2040,yes,no,0,906,2,350,2,0,yes
40,1,1,no,191,yes,no,0,201,2,293,6,2,no
36,0,1,no,507,yes,no,0,264,1,300,2,1,no
24,0,1,yes,-1329,yes,no,0,50,1,356,2,2,no
54,2,0,no,215,yes,no,0,34,7,348,5,0,no
29,1,1,no,-95,yes,no,0,164,1,370,1,0,no
36,0,2,no,145,yes,no,0,450,2,304,2,1,no
28,0,1,no,404,yes,no,0,33,2,367,4,2,no
34,0,0,no,464,yes,no,0,173,1,299,2,2,no
31,0,1,no,-449,yes,no,0,197,1,355,2,0,no
28,0,1,no,1636,yes,no,0,97,1,355,2,0,no
32,1,2,no,477,yes,no,1,87,6,178,5,0,no
34,1,0,no,3868,yes,no,0,134,1,350,1,0,no
32,0,1,no,33,yes,no,0,125,1,368,4,0,no
32,0,2,no,347,yes,no,0,213,1,264,6,0,no
32,0,1,no,545,yes,no,0,192,1,180,1,0,no
33,0,2,no,2667,yes,no,0,57,1,180,3,0,no
43,1,0,no,714,yes,no,0,16,6,362,28,0,no
26,0,1,no,384,yes,no,0,16,1,364,2,2,no
32,0,1,no,230,yes,no,0,442,1,266,8,0,yes
32,1,1,no,-33,yes,no,0,158,1,355,3,0,no
25,0,1,no,845,yes,no,0,217,1,370,1,0,no
30,0,1,no,1450,yes,no,0,298,1,355,1,0,no
27,1,1,no,54,yes,no,0,97,1,370,1,0,no
36,1,1,no,1163,yes,no,0,420,7,363,1,0,no
29,0,1,no,543,yes,yes,0,166,1,349,5,2,no
41,1,0,no,4903,yes,no,0,155,1,180,2,0,no
32,0,2,no,748,yes,no,0,166,2,357,2,2,no
33,1,2,no,964,yes,no,0,97,1,180,3,0,no
33,1,1,no,4996,yes,no,0,15,9,363,2,0,no
35,1,0,no,2490,yes,no,0,170,1,180,3,0,no
33,1,1,no,1219,yes,no,0,51,3,367,4,2,no
48,0,2,no,336,yes,no,0,17,1,369,4,2,no
27,0,0,no,-579,yes,no,0,220,1,367,3,0,no
31,0,2,no,62,yes,no,0,175,1,293,5,0,no
32,0,1,no,396,yes,no,0,88,1,364,1,0,no
35,1,0,no,1749,yes,no,0,63,5,363,11,2,no
53,0,1,no,1162,yes,no,0,185,1,178,1,0,no
43,1,1,no,-480,yes,yes,0,1126,1,350,6,0,no
40,1,1,no,285,no,no,0,261,1,178,1,0,no
27,1,1,no,30,no,yes,0,110,1,334,4,2,no
42,1,1,no,429,yes,no,0,110,1,370,1,0,no
27,0,1,no,565,yes,no,0,170,2,346,11,0,no
37,1,1,no,-100,yes,no,0,108,2,349,2,0,no
29,0,1,no,305,yes,no,0,18,4,304,1,0,no
31,0,1,no,239,yes,no,0,666,1,360,1,1,yes
41,2,1,no,1967,yes,no,0,115,1,341,1,0,no
24,0,1,no,414,yes,no,0,493,1,370,1,2,yes
27,1,1,no,876,yes,no,0,268,1,355,1,0,no
43,1,0,no,249,yes,no,0,33,5,298,2,2,no
30,0,1,no,3950,yes,no,1,152,4,370,3,2,no
36,0,2,no,1496,yes,no,0,40,1,269,4,0,no
26,0,1,no,330,yes,no,0,156,1,348,1,0,no
57,1,1,no,403,yes,no,0,603,1,340,2,2,yes
30,0,1,no,438,yes,no,0,98,1,178,1,0,no
44,1,1,no,2979,yes,no,0,18,5,178,3,2,no
36,2,2,no,162,yes,no,0,69,1,367,6,2,no
23,0,1,no,279,yes,no,0,843,1,370,1,0,yes
39,1,1,no,4430,yes,no,0,13,4,362,1,2,no
32,1,1,no,-489,yes,yes,0,93,1,180,3,0,no
35,1,1,no,1092,no,no,0,132,1,360,1,0,no
33,0,1,no,1659,yes,no,0,133,2,353,6,0,no
27,1,2,no,8,yes,yes,0,398,1,370,2,0,no
31,0,1,no,1374,yes,no,0,290,2,370,1,0,no
29,0,1,no,460,yes,no,0,191,2,357,6,1,no
29,1,1,no,22171,yes,no,0,44,1,355,3,0,no
48,2,1,no,-480,no,no,0,380,2,355,1,0,no
33,1,1,no,48,yes,no,0,164,5,294,3,0,no
33,2,2,no,47,no,no,0,47,3,178,3,0,no
58,1,1,no,1859,yes,no,0,277,2,264,5,0,no
33,0,2,no,8047,yes,no,0,202,1,263,13,0,no
32,1,1,no,-667,yes,no,0,152,7,349,1,2,no
32,1,1,no,97,yes,no,0,165,2,364,1,1,no
30,1,2,no,168,yes,no,0,229,2,355,1,0,no
33,0,1,no,1430,yes,no,0,74,3,349,2,2,no
23,0,1,no,356,yes,no,0,224,2,356,2,0,no
25,1,2,no,-242,yes,yes,0,600,4,332,4,2,yes
48,2,1,no,-203,yes,no,0,156,5,297,1,2,no
45,2,1,no,2353,yes,no,0,435,7,74,3,1,no
38,2,1,no,49,yes,no,0,43,1,367,2,1,no
33,0,2,no,2294,yes,no,0,81,1,178,1,2,no
37,2,0,no,117,yes,no,0,125,3,350,4,0,no
55,2,2,no,0,no,no,0,616,1,370,1,1,yes
32,0,1,no,92,yes,no,0,110,1,315,2,0,no
32,0,1,no,3950,yes,no,0,232,1,178,1,1,no
24,0,2,no,10,yes,no,0,78,2,367,2,2,no
30,1,2,no,163,yes,no,0,149,1,362,8,2,no
47,1,0,no,2269,yes,no,0,132,1,279,2,0,no
36,0,1,no,1015,yes,no,0,1008,1,347,2,1,yes
32,1,1,no,3540,yes,no,0,213,1,178,1,0,no
33,0,1,no,315,yes,no,0,179,3,374,2,2,no
27,0,0,no,409,yes,no,0,276,4,301,2,1,no
29,0,1,no,468,yes,no,0,37,1,370,3,0,no
24,0,1,no,3505,yes,no,0,317,1,355,1,2,no
29,0,1,no,40,yes,no,0,105,1,355,2,0,no
45,2,1,no,-357,yes,yes,0,618,1,355,2,0,yes
27,2,1,no,21,yes,no,0,336,1,356,1,0,no
53,1,0,no,273,yes,no,0,248,1,279,2,0,no
21,0,2,no,2764,yes,no,0,78,2,354,2,0,no
47,1,1,no,536,yes,no,0,778,2,336,2,1,no
39,0,0,no,471,yes,no,0,61,4,362,1,0,no
26,0,1,no,154,yes,no,0,1010,2,356,2,0,no
27,0,1,no,2293,yes,no,0,317,3,364,1,2,no
34,0,2,no,1068,yes,no,0,46,6,378,2,0,no
34,0,2,no,4254,yes,no,0,104,3,178,1,1,no
33,1,1,no,1077,yes,no,0,432,3,374,3,2,no
44,2,1,no,777,yes,no,0,517,3,350,2,0,no
34,1,0,no,392,yes,no,0,180,3,360,1,0,no
25,0,1,no,-371,yes,no,0,147,2,347,3,2,no
32,1,0,no,-454,yes,yes,0,801,5,355,2,0,yes
50,2,1,no,116,yes,no,0,40,2,321,14,2,no
44,1,1,no,429,yes,yes,0,35,3,349,32,0,no
28,0,1,no,1609,yes,no,0,98,2,315,3,0,no
44,0,1,no,59,yes,no,0,9,4,341,19,0,no
30,0,2,no,264,yes,no,0,36,2,370,2,2,no
27,0,0,no,528,yes,yes,0,267,2,311,2,0,no
52,1,1,no,266,yes,no,0,87,2,299,3,2,no
34,1,1,no,966,yes,no,0,16,4,273,7,2,no
35,2,1,no,164,yes,no,0,11,5,364,13,0,no
38,0,1,no,1560,yes,no,0,9,2,178,3,0,no
28,1,1,no,1072,yes,no,0,630,2,356,4,2,no
23,0,1,no,234,yes,no,0,33,5,354,7,2,no
30,2,1,no,1336,yes,no,0,13,3,355,5,0,no
54,2,1,no,451,no,yes,0,42,4,280,5,0,no
28,0,1,no,3,no,no,1,40,8,349,6,0,no
36,0,1,no,23,yes,no,0,69,2,333,2,0,no
30,0,1,no,778,yes,no,0,22,2,346,2,0,no
43,0,1,no,-63,yes,no,0,92,3,374,1,2,no
35,0,2,no,-292,yes,no,0,166,2,272,6,0,no
33,0,1,no,-371,yes,yes,0,221,2,350,4,2,no
42,1,0,no,1687,yes,no,0,14,3,178,3,2,no
40,0,1,no,191,yes,no,0,19,4,374,1,2,no
29,0,2,no,219,yes,no,0,76,2,356,1,0,no
30,0,1,no,48,no,no,0,142,2,300,1,2,no
46,2,2,no,148,yes,no,0,61,3,350,5,2,no
33,1,1,no,139,yes,yes,0,732,2,291,5,0,yes
31,0,2,no,-241,yes,no,0,333,2,355,1,0,no
33,0,1,no,1279,yes,no,0,239,2,349,3,1,no
29,1,2,no,318,yes,no,0,1434,2,356,4,0,no
37,0,1,no,16,no,no,0,488,5,336,2,0,no
34,1,1,no,355,yes,no,0,189,3,348,3,0,no
23,0,1,no,2530,yes,no,0,194,3,364,3,2,no
34,1,2,no,1657,yes,no,0,566,2,356,4,0,no
26,0,0,no,-32,yes,no,0,486,2,336,6,2,no
35,0,1,no,181,yes,no,0,217,4,301,1,0,no
29,1,1,no,1958,yes,no,0,112,4,349,1,0,no
34,1,1,no,393,yes,no,0,222,4,355,1,0,no
59,2,0,no,47,yes,no,1,110,3,374,1,0,no
26,0,1,no,-350,yes,no,0,80,3,329,3,0,no
43,1,1,no,487,yes,no,1,54,2,279,4,0,no
38,1,0,no,5643,yes,no,0,106,2,362,1,0,no
30,0,1,no,8950,yes,no,0,11,4,355,1,2,no
45,1,1,no,14,no,yes,0,8,9,353,5,0,no
30,0,1,no,177,yes,no,0,187,4,356,2,2,no
34,1,0,no,-1,yes,no,0,1057,6,355,1,2,yes
36,0,0,no,90,yes,no,0,50,2,360,1,0,no
48,1,1,no,5306,yes,no,0,66,2,368,1,0,no
47,0,1,no,57,yes,no,0,72,3,369,4,0,no
29,0,1,no,596,yes,no,0,172,2,346,6,0,no
34,1,1,no,463,yes,no,0,11,11,360,4,0,no
26,1,0,no,172,yes,no,0,410,3,354,3,0,no
34,1,1,no,118,yes,no,0,53,4,262,2,0,no
33,0,1,no,136,yes,no,0,30,2,336,13,2,no
28,1,1,no,38,yes,no,0,16,5,355,3,2,no
34,0,0,no,18,no,no,0,324,4,360,3,2,no
39,1,1,no,6,yes,no,0,122,3,357,4,0,no
24,0,1,no,-398,yes,no,0,14,3,355,4,2,no
27,1,2,no,176,yes,no,0,10,2,350,7,2,no
32,2,1,yes,5,yes,yes,0,82,3,363,2,2,no
31,1,0,no,-98,yes,no,0,9,3,362,7,0,no
31,0,1,no,-422,yes,no,0,64,2,329,15,2,no
32,1,1,no,580,yes,no,0,8,4,279,2,2,no
31,0,1,no,500,yes,no,0,184,2,350,2,0,no
28,0,2,no,426,no,no,0,11,4,355,1,2,no
27,0,1,no,1842,yes,yes,0,687,2,300,1,0,no
40,1,0,no,592,yes,no,0,80,3,350,2,0,no
47,1,1,no,-121,yes,yes,0,167,4,314,4,0,no
49,0,1,no,1150,yes,no,0,126,2,355,1,0,no
40,1,2,no,198,yes,no,0,214,5,364,8,0,no
26,0,1,no,23,yes,no,0,11,6,367,1,2,no
24,0,1,no,508,yes,no,1,12,3,374,1,2,no
46,1,0,no,116,yes,no,0,267,4,341,3,0,no
38,0,1,no,-242,yes,no,0,1173,3,278,6,1,yes
29,1,0,no,79,yes,no,0,27,4,356,2,0,no
25,1,1,no,121,yes,no,0,477,3,356,3,2,no
35,0,1,no,719,yes,no,0,1359,3,368,3,0,yes
38,1,1,no,976,yes,no,0,32,8,308,3,1,no
29,0,2,no,497,yes,no,0,642,3,298,6,1,yes
28,1,1,no,1113,yes,no,0,135,1,108,2,2,no
46,0,2,no,6651,no,no,0,114,1,60,1,0,no
42,1,1,no,366,yes,no,0,324,1,106,1,0,yes
45,2,1,no,397,yes,yes,0,582,1,95,2,1,yes
32,0,2,no,1625,no,no,0,796,1,109,1,0,yes
33,1,2,no,81,yes,no,0,104,1,186,1,0,no
30,1,2,no,877,no,no,0,122,2,108,3,0,no
39,1,1,no,2266,no,no,0,86,1,93,4,1,no
37,1,1,no,1314,yes,no,0,74,1,14,9,0,no
49,1,2,no,377,no,no,0,158,1,59,2,0,no
37,1,1,no,1543,yes,no,0,298,1,10,6,0,yes
28,0,1,no,5916,no,no,0,259,1,63,5,0,no
39,0,2,no,0,yes,no,0,271,1,93,3,1,yes
58,2,0,no,720,no,no,1,250,1,94,4,1,no
58,2,0,no,1194,yes,no,0,807,1,310,1,2,no
43,1,1,no,2145,no,no,0,271,1,183,3,0,yes
39,1,2,no,622,no,no,0,181,2,184,1,0,no
54,1,2,no,511,no,no,0,264,2,94,3,0,no
26,0,1,no,620,no,no,0,223,1,94,1,1,yes
44,1,1,no,2981,yes,yes,0,106,1,101,2,0,no
27,0,2,no,3733,yes,no,0,198,1,98,6,1,yes
46,1,1,no,1381,yes,no,0,115,3,379,1,0,no
36,0,2,no,953,yes,no,0,169,1,94,2,2,no
42,1,0,no,5310,yes,no,0,545,2,186,1,1,yes
28,0,1,no,1532,no,no,0,253,1,107,5,0,no
36,1,2,no,255,no,no,0,970,2,92,2,2,yes
27,0,2,no,616,yes,no,0,685,1,101,1,2,yes
31,0,1,no,554,yes,no,0,97,3,103,2,0,no
43,0,1,no,733,yes,no,0,282,1,187,3,1,yes
54,1,0,no,258,no,no,1,86,1,88,1,0,no
32,1,2,no,8023,no,no,0,146,1,97,1,2,no
33,0,1,no,2583,no,no,0,241,1,108,1,0,no
60,2,2,no,439,no,yes,0,464,1,321,1,0,yes
35,1,1,no,514,yes,no,0,56,1,185,1,2,no
26,0,2,no,5169,yes,no,0,397,1,35,2,0,yes
36,0,2,no,1379,no,no,0,189,1,186,1,0,yes
28,0,2,no,0,yes,no,0,269,1,40,2,0,yes
56,1,2,no,281,no,no,0,185,1,83,2,1,no
30,0,1,no,156,yes,no,0,157,4,363,5,0,no
24,0,1,no,167,no,yes,0,288,1,96,2,1,yes
38,1,2,no,93,yes,no,0,74,1,272,4,0,no
30,1,1,no,1165,no,no,0,205,1,35,2,0,no
31,0,1,no,8626,no,no,0,159,1,111,1,0,no
37,1,2,no,900,yes,no,0,116,1,18,3,0,no
39,1,2,no,246,yes,no,0,217,1,306,8,0,no
38,1,1,no,755,yes,no,0,531,1,97,1,1,no
33,1,1,no,369,no,no,0,115,2,103,1,1,no
43,2,1,no,1612,no,no,0,262,2,353,1,2,yes
36,1,2,no,911,yes,yes,0,117,2,21,3,0,yes
31,0,1,no,863,yes,no,0,166,3,111,6,0,no
29,1,2,no,238,no,no,0,344,2,88,1,0,yes
54,1,1,no,1561,no,no,0,352,3,186,2,0,yes
35,0,1,no,27,yes,no,0,214,1,305,1,2,yes
32,0,2,no,705,yes,no,0,414,2,35,4,0,yes
27,0,2,no,11862,no,no,1,281,5,101,1,1,no
33,0,2,no,109,yes,yes,0,601,2,10,7,0,yes
40,1,0,no,-310,yes,yes,0,133,2,363,5,0,no
48,0,2,no,5689,no,no,0,527,2,103,1,1,no
32,1,2,no,937,no,no,0,61,1,190,1,0,no
40,1,1,no,363,yes,yes,0,135,1,104,2,0,no
24,0,1,no,23878,no,no,0,133,1,97,1,1,yes
35,0,1,no,142,yes,no,0,293,2,19,3,0,no
42,1,1,no,1066,no,no,0,125,1,104,3,1,no
32,0,2,no,2340,no,no,0,94,1,97,2,1,no
56,1,1,no,339,yes,no,0,251,1,98,3,2,no
30,0,2,no,411,no,no,0,111,1,35,1,0,no
58,1,1,no,3399,no,no,0,1078,1,97,7,2,yes
36,1,2,no,753,no,no,0,71,5,40,4,0,no
31,0,1,no,138,no,no,0,91,1,285,2,2,yes
31,0,2,no,816,yes,no,0,302,1,40,1,0,no
30,0,2,no,938,no,no,0,172,2,105,1,2,no
51,1,0,no,1443,no,no,0,574,1,97,10,1,no
33,1,2,no,1778,no,no,0,134,1,103,1,1,no
34,0,2,no,808,no,no,0,376,2,97,1,2,no
35,1,2,no,8029,yes,no,0,167,1,285,4,1,no
58,1,1,no,2714,no,no,0,165,1,287,2,0,yes
60,2,2,no,4,yes,no,0,400,3,358,2,0,no
35,0,1,no,1693,yes,no,0,58,1,105,1,1,no
34,1,2,no,23076,no,no,0,243,2,35,6,2,yes
48,2,2,no,17964,yes,no,0,208,2,96,3,2,yes
26,0,2,no,2170,yes,no,0,81,1,29,1,0,no
43,1,2,no,228,yes,no,0,55,1,113,1,0,no
36,1,1,no,15485,no,no,0,83,1,42,1,1,no
31,1,1,no,180,no,no,0,222,1,70,2,1,no
52,1,1,no,195,yes,no,0,145,1,98,2,0,no
43,2,2,no,36,no,no,0,118,1,102,2,0,no
28,0,2,no,805,no,no,0,69,1,99,1,1,no
59,1,2,no,1831,no,no,0,245,2,98,2,0,no
57,1,2,no,350,no,no,0,132,6,112,3,0,no
34,1,2,no,0,no,no,0,141,1,188,1,0,no
32,1,2,no,4089,no,no,0,114,7,287,3,0,no
34,0,2,no,0,yes,yes,0,197,2,98,1,2,no
29,1,1,no,1135,yes,no,0,407,2,98,1,1,no
36,0,2,no,635,no,no,0,80,1,102,1,0,no
36,0,1,no,144,no,no,0,87,1,308,2,0,no
28,0,1,no,6551,no,no,0,362,1,77,1,0,no
60,1,2,no,3461,no,no,0,94,2,112,2,0,no
60,1,2,no,1574,no,no,0,189,2,349,1,0,no
32,0,2,no,312,no,no,0,208,2,98,2,1,yes
47,0,1,no,17023,no,no,0,379,2,97,4,2,no
29,0,2,no,15459,no,no,0,245,3,97,7,1,no
47,2,1,no,2232,no,no,0,439,1,103,1,1,yes
37,1,1,no,1967,no,no,0,242,1,212,1,1,yes
26,0,2,no,155,yes,no,0,74,4,43,5,2,no
26,0,1,no,2509,no,no,0,776,3,97,3,1,yes
30,0,1,no,1027,yes,no,0,136,2,114,1,1,no
37,1,1,no,7,yes,no,0,224,7,105,1,2,no
60,2,1,no,2063,no,no,0,95,1,99,2,0,no
32,1,1,no,10287,yes,no,0,281,4,188,1,0,yes
30,0,2,no,5359,no,no,0,119,1,98,1,1,yes
35,1,1,no,1368,no,no,0,329,1,41,2,2,yes
43,1,2,no,1336,yes,yes,0,82,2,309,1,0,no
38,0,1,no,2442,no,no,0,161,1,100,3,1,no
21,0,1,no,2265,no,no,0,156,4,99,2,1,no
25,0,2,no,760,yes,no,0,223,3,89,2,0,yes
55,2,1,no,1872,no,no,0,76,3,103,5,1,no
28,1,2,no,1109,yes,no,0,89,4,310,5,0,no
30,0,2,no,48,no,no,0,144,2,187,1,0,no
52,1,1,no,196,yes,yes,0,99,2,99,1,1,no
43,1,1,no,132,no,no,0,187,2,71,1,1,yes
26,0,2,no,2506,no,no,0,210,2,100,1,1,no
58,1,1,no,3382,no,yes,0,294,2,309,2,0,no
36,1,1,no,953,yes,no,0,77,1,100,1,0,no
25,0,1,no,7103,yes,no,0,188,3,10,1,0,yes
37,1,2,no,23,yes,no,1,71,1,90,1,2,no
55,1,1,no,602,no,no,0,324,3,90,2,1,yes
55,1,1,no,511,yes,no,0,108,1,94,2,2,no
26,0,2,no,1274,yes,no,0,190,1,84,1,0,no
49,1,2,no,1808,yes,no,0,205,1,95,1,1,yes
41,2,2,no,2611,yes,no,0,129,1,314,2,0,no
60,1,1,no,1740,no,no,0,814,1,80,2,1,no
46,2,2,no,4629,no,no,0,67,1,41,1,0,no
45,1,2,no,2552,no,no,0,69,1,293,7,0,yes
25,0,1,no,1116,yes,no,0,119,1,20,5,0,no
34,0,1,no,528,no,no,0,165,1,124,1,2,no
58,1,2,no,2764,no,no,0,459,1,196,1,0,no
42,1,1,no,707,no,no,0,233,1,348,1,1,no
47,1,1,no,293,no,no,0,251,1,90,1,1,yes
55,1,1,no,0,yes,yes,0,106,1,91,1,1,no
52,1,1,no,0,yes,no,0,144,1,83,1,0,no
37,1,2,no,1352,no,no,0,93,1,347,1,1,no
60,1,2,no,261,yes,yes,0,128,1,192,1,0,no
57,1,2,no,1292,no,no,0,151,1,69,1,0,no
35,0,2,no,671,yes,no,0,128,1,83,1,1,no
49,0,2,no,493,no,no,0,161,1,39,1,0,no
54,2,1,no,0,no,no,0,174,1,81,2,1,yes
53,1,1,no,2851,no,yes,1,89,1,119,1,0,no
43,2,2,no,2367,no,no,0,114,1,38,2,2,yes
42,2,2,no,0,no,no,0,450,1,196,1,0,no
46,2,1,no,2087,no,no,0,111,1,119,4,2,no
27,0,2,no,1840,no,no,0,220,1,28,8,2,yes
44,2,2,no,7541,yes,no,1,55,2,82,1,2,no
36,1,2,no,202,no,no,0,206,1,192,1,0,no
47,1,2,no,2351,no,no,0,163,2,84,1,1,yes
29,0,2,no,92,no,no,0,101,1,92,5,1,no
34,2,2,no,2466,no,no,0,143,1,281,5,2,no
32,0,1,no,6981,yes,no,0,154,1,194,3,0,no
36,0,2,no,688,no,no,0,126,1,120,1,0,no
48,1,1,no,238,yes,yes,0,118,2,81,1,1,no
26,0,2,no,313,no,yes,0,199,1,96,2,1,yes
45,1,2,no,1788,no,no,0,177,2,301,2,0,no
40,1,1,no,0,yes,no,0,297,1,28,3,0,no
47,1,2,no,1147,no,no,0,654,1,95,1,0,yes
41,1,1,no,280,yes,no,0,88,1,95,2,1,no
34,1,2,no,2427,no,no,1,50,2,120,1,2,no
38,1,2,no,1988,no,no,0,103,1,67,4,1,yes
38,1,1,no,1931,no,no,0,167,1,298,10,2,no
49,2,2,no,1807,yes,no,0,225,1,82,1,1,no
39,0,1,no,782,yes,no,0,162,2,28,15,0,no
56,2,1,no,935,no,no,0,136,1,96,3,0,no
42,1,1,no,1376,yes,no,0,271,2,92,4,1,yes
45,1,2,no,273,yes,no,0,163,1,95,2,0,no
49,1,2,no,523,yes,no,0,712,1,60,3,0,yes
27,0,2,no,15161,no,no,0,74,1,120,1,1,yes
60,1,0,no,1906,no,no,1,79,1,60,2,2,no
38,1,1,no,5115,yes,no,0,318,1,95,7,1,yes
49,1,1,no,7019,yes,no,0,263,1,368,3,0,yes
26,0,1,no,96,no,no,0,696,1,27,2,0,no
32,1,1,no,625,yes,no,0,352,1,56,2,0,no
34,0,1,no,4447,yes,no,0,159,1,84,2,0,no
32,2,2,no,530,yes,no,0,118,1,60,1,0,no
46,1,1,no,1568,yes,no,0,310,1,55,6,2,yes
45,2,2,no,10768,yes,no,0,147,3,78,2,0,no
28,0,2,no,4987,no,no,0,924,2,113,21,1,yes
35,1,2,no,5367,no,no,0,80,1,92,1,0,no
49,1,2,no,5887,no,no,0,181,3,293,2,0,yes
34,1,2,no,21,no,yes,0,269,1,92,2,0,no
35,2,1,no,2823,yes,no,0,102,4,96,2,0,no
54,1,2,no,446,no,no,0,122,2,91,8,0,no
29,1,1,no,23,yes,no,0,163,1,55,2,0,yes
34,1,1,no,978,no,no,0,262,2,71,1,1,yes
32,1,1,no,409,no,no,0,115,2,86,2,1,yes
42,1,1,no,2913,no,no,0,705,1,195,1,0,yes
41,1,1,no,140,yes,no,0,96,1,125,2,0,no
39,1,2,no,794,no,no,1,116,2,121,1,0,no
29,0,2,no,637,yes,no,0,340,1,119,1,0,yes
26,0,1,no,1231,yes,no,0,385,2,96,5,1,yes
33,0,2,no,1268,yes,no,0,2219,1,28,2,0,no
45,1,1,no,406,yes,no,0,240,1,307,10,2,no
32,1,2,no,3154,no,no,0,126,1,44,4,0,no
34,1,2,no,1047,no,no,0,342,1,90,7,2,no
38,1,1,no,1442,yes,no,0,113,1,119,1,0,no
50,1,1,no,268,no,no,0,74,2,90,2,0,no
46,0,1,no,4367,yes,no,0,65,1,96,1,0,no
28,0,2,no,3623,no,no,0,138,2,85,1,1,no
58,1,2,no,2261,yes,no,0,1361,1,391,1,0,no
37,1,1,no,6384,yes,yes,0,254,1,96,2,0,no
42,1,2,no,576,no,no,0,447,2,96,1,1,yes
44,1,2,no,423,no,no,0,136,6,83,5,1,no
26,0,2,no,2786,no,no,0,300,2,72,1,1,yes
39,1,2,no,201,no,no,0,699,1,119,1,0,yes
40,1,1,no,694,yes,no,0,431,2,119,9,0,yes
56,1,0,no,1947,no,no,0,124,1,34,2,0,no
41,2,1,no,1076,yes,no,0,77,2,391,2,2,no
58,1,0,no,0,no,no,0,334,3,79,3,2,no
43,1,0,no,3917,no,no,0,725,2,93,1,1,yes
32,1,1,no,889,yes,no,0,1076,2,85,3,2,yes
33,0,1,no,781,yes,no,0,266,1,27,1,0,no
38,1,2,no,7255,yes,no,0,78,2,44,2,0,no
43,2,2,no,481,yes,no,0,187,1,20,1,2,yes
34,1,1,no,114,yes,yes,0,153,1,309,3,2,no
35,1,1,no,52,yes,no,0,328,2,94,4,1,yes
42,1,2,no,2665,yes,no,0,280,2,126,11,0,yes
37,0,1,no,1045,no,no,0,106,1,79,3,1,no
33,0,2,no,506,no,no,0,176,1,91,2,1,no
33,0,2,no,154,no,no,0,111,2,78,2,0,no
41,1,1,no,0,yes,yes,0,352,2,122,2,0,yes
33,0,2,no,317,yes,no,0,323,1,80,14,2,yes
32,1,2,no,4945,no,no,0,160,1,119,2,2,yes
26,1,1,no,523,no,no,0,221,1,126,1,0,no
43,1,2,no,2987,no,no,0,156,1,85,3,0,yes
38,0,1,no,1130,no,no,0,96,2,98,1,1,yes
38,2,1,no,1190,yes,no,0,81,2,391,3,0,yes
41,2,2,no,3426,no,no,0,102,2,297,3,0,yes
31,1,1,no,447,no,no,0,327,3,77,3,1,yes
35,1,1,no,563,no,yes,0,147,1,119,3,0,yes
37,1,2,no,549,no,no,0,217,2,94,1,1,no
38,1,2,no,1988,yes,no,0,422,1,79,4,2,no
31,0,2,no,617,no,no,0,1161,1,97,2,1,yes
